Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.141",,"VBIMycAfr123451_0141","PATRIC.572418.5.NC_015758.CDS.154858.154971.fwd","PATRIC","CDS",154858,154971,114,"+","FIG01314374","PLF_1763_00003633","PGF_02412602",,37,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.142","MAF_01290","VBIMycAfr123451_0142","PATRIC.572418.5.NC_015758.CDS.154925.155947.rev","PATRIC","CDS",154925,155947,1023,"-","FIG00027986","PLF_1763_00024864","PGF_00059355","YP_004721853.1",340,"fbpC","Antigen 85-C precursor @ Mycolyl transferase 85C (EC 2.3.1.122)","GO:0050348|trehalose O-mycolyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1524","MAF_13950","VBIMycAfr123451_1524","PATRIC.572418.5.NC_015758.CDS.1549294.1550274.fwd","PATRIC","CDS",1549294,1550274,981,"+","FIG01318737","PLF_1763_00001797","PGF_00008897","YP_004723082.1",326,,"Glycolipid sulfotransferase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1525","MAF_13970","VBIMycAfr123451_1525","PATRIC.572418.5.NC_015758.CDS.1551213.1552433.fwd","PATRIC","CDS",1551213,1552433,1221,"+","FIG00820052","PLF_1763_00002343","PGF_06635366","YP_004723084.1",406,,"YcaO-like protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1526","MAF_13980","VBIMycAfr123451_1526","PATRIC.572418.5.NC_015758.CDS.1552430.1553923.fwd","PATRIC","CDS",1552430,1553923,1494,"+","FIG01352517","PLF_1763_00002721","PGF_00002964","YP_004723085.1",497,,"FIG029924: hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1527","MAF_14000","VBIMycAfr123451_1527","PATRIC.572418.5.NC_015758.CDS.1554510.1555772.rev","PATRIC","CDS",1554510,1555772,1263,"-","FIG01323616","PLF_1763_00002310","PGF_00415862","YP_004723087.1",420,,"CONSERVED 13E12 REPEAT FAMILY PROTEIN",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1528","MAF_14010","VBIMycAfr123451_1528","PATRIC.572418.5.NC_015758.CDS.1555936.1556517.fwd","PATRIC","CDS",1555936,1556517,582,"+","FIG00000677","PLF_1763_00000656","PGF_00066124","YP_004723088.1",193,"pyrR","Pyrimidine operon regulatory protein PyrR",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1529","MAF_14020","VBIMycAfr123451_1529","PATRIC.572418.5.NC_015758.CDS.1556514.1557473.fwd","PATRIC","CDS",1556514,1557473,960,"+","FIG00000122","PLF_1763_00000472","PGF_00066906","YP_004723089.1",319,"pyrB","Aspartate carbamoyltransferase (EC 2.1.3.2)","GO:0004070|aspartate carbamoyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1530","MAF_14030","VBIMycAfr123451_1530","PATRIC.572418.5.NC_015758.CDS.1557470.1558762.fwd","PATRIC","CDS",1557470,1558762,1293,"+","FIG00000032","PLF_1763_00000382","PGF_00423378","YP_004723090.1",430,"pyrC","Dihydroorotase (EC 3.5.2.3)","GO:0004151|dihydroorotase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1531","MAF_14040","VBIMycAfr123451_1531","PATRIC.572418.5.NC_015758.CDS.1558759.1559256.fwd","PATRIC","CDS",1558759,1559256,498,"+","FIG01000122","PLF_1763_00136352","PGF_00499799","YP_004723091.1",165,,"FIG024784: Integral membrane protein related to pyrimidine synthesis",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.18","MAF_00140","VBIMycAfr123451_0018","PATRIC.572418.5.NC_015758.CDS.15591.17471.rev","PATRIC","CDS",15591,17471,1881,"-","FIG01954987","PLF_1763_00000581","PGF_05218024","YP_004721739.1",626,"pknB","Serine/threonine-protein kinase PknB (EC 2.7.11.1)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1532","MAF_14050","VBIMycAfr123451_1532","PATRIC.572418.5.NC_015758.CDS.1559253.1560383.fwd","PATRIC","CDS",1559253,1560383,1131,"+","FIG00000130","PLF_1763_00000589","PGF_07015581","YP_004723092.1",376,"carA","Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)","GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.143",,"VBIMycAfr123451_0143","PATRIC.572418.5.NC_015758.CDS.156028.156153.rev","PATRIC","CDS",156028,156153,126,"-","FIG00820381","PLF_1763_00253917","PGF_12788482",,41,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1533","MAF_14060","VBIMycAfr123451_1533","PATRIC.572418.5.NC_015758.CDS.1560383.1563730.fwd","PATRIC","CDS",1560383,1563730,3348,"+","FIG00000111","PLF_1763_00000216","PGF_00416410","YP_004723093.1",1115,"carB","Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)","GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.144","MAF_01300","VBIMycAfr123451_0144","PATRIC.572418.5.NC_015758.CDS.156194.156649.fwd","PATRIC","CDS",156194,156649,456,"+","FIG00825052","PLF_1763_00002057","PGF_07628161","YP_004721854.1",151,,"Nodulation protein N-related dehydratase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1534","MAF_14070","VBIMycAfr123451_1534","PATRIC.572418.5.NC_015758.CDS.1563727.1564551.fwd","PATRIC","CDS",1563727,1564551,825,"+","FIG00000173","PLF_1763_00001508","PGF_06461498","YP_004723094.1",274,"pyrF","Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)","GO:0004590|orotidine-5'-phosphate decarboxylase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1535","MAF_14080","VBIMycAfr123451_1535","PATRIC.572418.5.NC_015758.CDS.1564746.1565054.fwd","PATRIC","CDS",1564746,1565054,309,"+","FIG01311212","PLF_1763_00002684","PGF_03075997","YP_004723095.1",102,"PE15","PE family protein => PE15",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1536","MAF_14090","VBIMycAfr123451_1536","PATRIC.572418.5.NC_015758.CDS.1565051.1566670.fwd","PATRIC","CDS",1565051,1566670,1620,"+","FIG00013075","PLF_1763_00002458","PGF_03121183","YP_004723096.1",539,"PPE20","PPE family protein, PPW subgroup => PPE20",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.145","MAF_01310","VBIMycAfr123451_0145","PATRIC.572418.5.NC_015758.CDS.156662.157999.rev","PATRIC","CDS",156662,157999,1338,"-","FIG00009149","PLF_1763_00001795","PGF_03133765","YP_004721855.1",445,"fadE1","Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE1","GO:0004085|butyryl-CoA dehydrogenase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1537",,"VBIMycAfr123451_1537","PATRIC.572418.5.NC_015758.CDS.1566768.1566989.rev","PATRIC","CDS",1566768,1566989,222,"-",,"PLF_1763_00078590","PGF_00385490",,73,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1538","MAF_14100","VBIMycAfr123451_1538","PATRIC.572418.5.NC_015758.CDS.1567231.1567548.fwd","PATRIC","CDS",1567231,1567548,318,"+","FIG00659306","PLF_1763_00000993","PGF_00014938","YP_004723097.1",105,"mihF","Integration host factor MihF",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1539","MAF_14110","VBIMycAfr123451_1539","PATRIC.572418.5.NC_015758.CDS.1567683.1568309.fwd","PATRIC","CDS",1567683,1568309,627,"+","FIG00000131","PLF_1763_00000665","PGF_00689961","YP_004723098.1",208,"gmk","Guanylate kinase (EC 2.7.4.8)","GO:0004385|guanylate kinase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1540","MAF_14120","VBIMycAfr123451_1540","PATRIC.572418.5.NC_015758.CDS.1568375.1568707.fwd","PATRIC","CDS",1568375,1568707,333,"+","FIG00000394","PLF_1763_00001028","PGF_05906360","YP_004723099.1",110,"rpoZ","DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)","GO:0003899|DNA-directed RNA polymerase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1541","MAF_14130","VBIMycAfr123451_1541","PATRIC.572418.5.NC_015758.CDS.1568723.1569979.fwd","PATRIC","CDS",1568723,1569979,1257,"+","FIG00000330","PLF_1763_00000539","PGF_09111052","YP_004723100.1",418,"dfp","Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)","GO:0004632|phosphopantothenate--cysteine ligase activity;GO:0004633|phosphopantothenoylcysteine decarboxylase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1542","MAF_14140","VBIMycAfr123451_1542","PATRIC.572418.5.NC_015758.CDS.1570107.1571318.fwd","PATRIC","CDS",1570107,1571318,1212,"+","FIG00000329","PLF_1763_00000434","PGF_03202156","YP_004723101.1",403,"metK","S-adenosylmethionine synthetase (EC 2.5.1.6)","GO:0004478|methionine adenosyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1543","MAF_14150","VBIMycAfr123451_1543","PATRIC.572418.5.NC_015758.CDS.1571391.1572869.rev","PATRIC","CDS",1571391,1572869,1479,"-","FIG00975774","PLF_1763_00001324","PGF_03395814","YP_004723102.1",492,,"Cyclohexanone monooxygenase (EC 1.14.13.22)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1544","MAF_14160","VBIMycAfr123451_1544","PATRIC.572418.5.NC_015758.CDS.1572866.1574251.rev","PATRIC","CDS",1572866,1574251,1386,"-","FIG01345397","PLF_1763_00003712","PGF_08225224","YP_004723103.1",461,"cyp132","hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1545","MAF_14170","VBIMycAfr123451_1545","PATRIC.572418.5.NC_015758.CDS.1574368.1575363.fwd","PATRIC","CDS",1574368,1575363,996,"+","FIG00510130","PLF_1763_00002782","PGF_01671660","YP_004723104.1",331,,"Transcriptional regulator, AraC family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1546","MAF_14180","VBIMycAfr123451_1546","PATRIC.572418.5.NC_015758.CDS.1575409.1577139.rev","PATRIC","CDS",1575409,1577139,1731,"-","FIG00638284","PLF_1763_00150482","PGF_02998206","YP_004723105.1",576,"PE_PGRS25","PE_PGRS family protein => PE_PGRS25",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1547","MAF_14190","VBIMycAfr123451_1547","PATRIC.572418.5.NC_015758.CDS.1577394.1577795.rev","PATRIC","CDS",1577394,1577795,402,"-","FIG00821200","PLF_1763_00003232","PGF_02411540","YP_004723106.1",133,,"toxin VapC10 @ Toxin 1, PIN domain",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1548","MAF_14200","VBIMycAfr123451_1548","PATRIC.572418.5.NC_015758.CDS.1577792.1578049.rev","PATRIC","CDS",1577792,1578049,258,"-","FIG01329321","PLF_1763_00039455","PGF_02411213","YP_004723107.1",85,,"antitoxin VapB10 @ Antitoxin to Toxin 1, PIN domain",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1549","MAF_14210","VBIMycAfr123451_1549","PATRIC.572418.5.NC_015758.CDS.1578132.1579091.rev","PATRIC","CDS",1578132,1579091,960,"-","FIG00932446","PLF_1763_00023226","PGF_10427541","YP_004723108.1",319,"lipH","Carboxylesterase NlhH (EC 3.1.1.1)","GO:0052689|carboxylic ester hydrolase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1550","MAF_14220","VBIMycAfr123451_1550","PATRIC.572418.5.NC_015758.CDS.1579116.1580078.rev","PATRIC","CDS",1579116,1580078,963,"-","FIG00932446","PLF_1763_00029302","PGF_01380834","YP_004723109.1",320,"lipI","Esterase/lipase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1551","MAF_14230","VBIMycAfr123451_1551","PATRIC.572418.5.NC_015758.CDS.1580119.1580814.fwd","PATRIC","CDS",1580119,1580814,696,"+","FIG01333800","PLF_1763_00349381","PGF_00409576","YP_004723110.1",231,,"Uncharacterized membrane protein Rv1401/MT1445",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.146","MAF_01320","VBIMycAfr123451_0146","PATRIC.572418.5.NC_015758.CDS.158047.159129.rev","PATRIC","CDS",158047,159129,1083,"-","FIG01311596","PLF_1763_00002384","PGF_08225224","YP_004721856.1",360,"fgd2","hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1552","MAF_14240","VBIMycAfr123451_1552","PATRIC.572418.5.NC_015758.CDS.1580823.1582862.fwd","PATRIC","CDS",1580823,1582862,2040,"+","FIG00080955","PLF_1763_00000639","PGF_12879692","YP_004723111.1",679,"priA","Helicase PriA essential for oriC/DnaA-independent DNA replication",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1553","MAF_14250","VBIMycAfr123451_1553","PATRIC.572418.5.NC_015758.CDS.1582880.1583704.rev","PATRIC","CDS",1582880,1583704,825,"-","FIG01309193","PLF_1763_00002438","PGF_06788576","YP_004723112.1",274,,"SAM-dependent methyltransferase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1554","MAF_14260","VBIMycAfr123451_1554","PATRIC.572418.5.NC_015758.CDS.1583912.1584355.fwd","PATRIC","CDS",1583912,1584355,444,"+","FIG00554610","PLF_1763_00002104","PGF_10423881","YP_004723113.1",147,,"Transcriptional regulator, MarR family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1555","MAF_14270","VBIMycAfr123451_1555","PATRIC.572418.5.NC_015758.CDS.1584427.1585251.rev","PATRIC","CDS",1584427,1585251,825,"-","FIG01309193","PLF_1763_00002136","PGF_06788576","YP_004723114.1",274,,"SAM-dependent methyltransferase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1556","MAF_14280","VBIMycAfr123451_1556","PATRIC.572418.5.NC_015758.CDS.1585448.1586386.fwd","PATRIC","CDS",1585448,1586386,939,"+","FIG00000112","PLF_1763_00216123","PGF_05165078","YP_004723115.1",312,"fmt","Methionyl-tRNA formyltransferase (EC 2.1.2.9)","GO:0004479|methionyl-tRNA formyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1557","MAF_14290","VBIMycAfr123451_1557","PATRIC.572418.5.NC_015758.CDS.1586383.1587756.fwd","PATRIC","CDS",1586383,1587756,1374,"+",,"PLF_1763_00000294","PGF_00769755","YP_004723116.1",457,"fmu","16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1558","MAF_14300","VBIMycAfr123451_1558","PATRIC.572418.5.NC_015758.CDS.1587790.1588479.fwd","PATRIC","CDS",1587790,1588479,690,"+","FIG00000047","PLF_1763_00001217","PGF_10245672","YP_004723117.1",229,"rpe","Ribulose-phosphate 3-epimerase (EC 5.1.3.1)","GO:0004750|ribulose-phosphate 3-epimerase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1559","MAF_14310","VBIMycAfr123451_1559","PATRIC.572418.5.NC_015758.CDS.1588476.1589495.fwd","PATRIC","CDS",1588476,1589495,1020,"+","FIG00000384","PLF_1763_00000444","PGF_00423089","YP_004723118.1",339,"ribG","Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)","GO:0008703|5-amino-6-(5-phosphoribosylamino)uracil reductase activity;GO:0008835|diaminohydroxyphosphoribosylaminopyrimidine deaminase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1560","MAF_14320","VBIMycAfr123451_1560","PATRIC.572418.5.NC_015758.CDS.1589492.1591048.rev","PATRIC","CDS",1589492,1591048,1557,"-","FIG00997405","PLF_1763_00000747","PGF_02564336","YP_004723119.1",518,,"Multidrug efflux pump P55",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1561","MAF_14330","VBIMycAfr123451_1561","PATRIC.572418.5.NC_015758.CDS.1591054.1591764.rev","PATRIC","CDS",1591054,1591764,711,"-","FIG01327396","PLF_1763_00002595","PGF_00008898","YP_004723120.1",236,"lprG","Glycolipoprotein LprG, triacylated glycolipid-binding antigen P27 => modulating immune response against mycobacteria in favour of bacterial persistence",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1562","MAF_14340","VBIMycAfr123451_1562","PATRIC.572418.5.NC_015758.CDS.1591849.1592454.fwd","PATRIC","CDS",1591849,1592454,606,"+","FIG00000273","PLF_1763_00000604","PGF_03751076","YP_004723121.1",201,"ribC","Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.147","MAF_01330","VBIMycAfr123451_0147","PATRIC.572418.5.NC_015758.CDS.159216.159821.fwd","PATRIC","CDS",159216,159821,606,"+","FIG00001650","PLF_1763_00001747","PGF_10519603","YP_004721857.1",201,,"Acetyltransferase, GNAT family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1563","MAF_14350","VBIMycAfr123451_1563","PATRIC.572418.5.NC_015758.CDS.1592668.1593183.fwd","PATRIC","CDS",1592668,1593183,516,"+","FIG01386312","PLF_1763_00003218","PGF_00018232","YP_004723122.1",171,,"METAL-ACTIVATED PYRIDOXAL ENZYME",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1564","MAF_14360","VBIMycAfr123451_1564","PATRIC.572418.5.NC_015758.CDS.1593173.1593574.fwd","PATRIC","CDS",1593173,1593574,402,"+","FIG01386312","PLF_1763_00003485","PGF_08225224","YP_004723123.1",133,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1565","MAF_14370","VBIMycAfr123451_1565","PATRIC.572418.5.NC_015758.CDS.1593688.1594956.fwd","PATRIC","CDS",1593688,1594956,1269,"+","FIG00000378","PLF_1763_00037446","PGF_00416674","YP_004723124.1",422,"ribA2","3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)","GO:0003935|GTP cyclohydrolase II activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1566","MAF_14380","VBIMycAfr123451_1566","PATRIC.572418.5.NC_015758.CDS.1594953.1595435.fwd","PATRIC","CDS",1594953,1595435,483,"+","FIG00000231","PLF_1763_00001019","PGF_00426932","YP_004723125.1",160,"ribH","6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1567","MAF_14390","VBIMycAfr123451_1567","PATRIC.572418.5.NC_015758.CDS.1595432.1595896.fwd","PATRIC","CDS",1595432,1595896,465,"+","FIG00485194","PLF_1763_00030158","PGF_00019845","YP_004723126.1",154,,"Membrane protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1568","MAF_14400","VBIMycAfr123451_1568","PATRIC.572418.5.NC_015758.CDS.1595978.1596607.fwd","PATRIC","CDS",1595978,1596607,630,"+","FIG01346249","PLF_1763_00024138","PGF_00333342","YP_004723127.1",209,"lprH","Lipoprotein LprH",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1569","MAF_14410","VBIMycAfr123451_1569","PATRIC.572418.5.NC_015758.CDS.1596805.1597260.fwd","PATRIC","CDS",1596805,1597260,456,"+","FIG00821635","PLF_1763_00353920","PGF_00846470","YP_004723128.1",151,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1570","MAF_14420","VBIMycAfr123451_1570","PATRIC.572418.5.NC_015758.CDS.1597381.1599264.fwd","PATRIC","CDS",1597381,1599264,1884,"+","FIG00000185","PLF_1763_00000415","PGF_00424971","YP_004723129.1",627,"uvrC","Excinuclease ABC subunit C","GO:0003677|DNA binding;GO:0004518|nuclease activity;GO:0005622|intracellular;GO:0006281|DNA repair;GO:0006289|nucleotide-excision repair"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1571","MAF_14430","VBIMycAfr123451_1571","PATRIC.572418.5.NC_015758.CDS.1599261.1600166.fwd","PATRIC","CDS",1599261,1600166,906,"+","FIG01307205","PLF_1763_00000696","PGF_03788368","YP_004723130.1",301,,"RNase adapter protein RapZ",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1572","MAF_14440","VBIMycAfr123451_1572","PATRIC.572418.5.NC_015758.CDS.1600163.1601191.fwd","PATRIC","CDS",1600163,1601191,1029,"+","FIG01953807","PLF_1763_00000615","PGF_08005402","YP_004723131.1",342,,"FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.148","MAF_01340","VBIMycAfr123451_0148","PATRIC.572418.5.NC_015758.CDS.160118.161020.fwd","PATRIC","CDS",160118,161020,903,"+","FIG01466354","PLF_1763_00000042","PGF_01003946","YP_004721858.1",300,"ephF","Epoxide hydrolase (EC 3.3.2.9)","GO:0033961|cis-stilbene-oxide hydrolase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1573","MAF_14450","VBIMycAfr123451_1573","PATRIC.572418.5.NC_015758.CDS.1601182.1602165.fwd","PATRIC","CDS",1601182,1602165,984,"+","FIG01304101","PLF_1763_00000460","PGF_00425738","YP_004723132.1",327,"whiA","Sporulation transcription regulator WhiA",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1574","MAF_14460","VBIMycAfr123451_1574","PATRIC.572418.5.NC_015758.CDS.1602175.1602783.rev","PATRIC","CDS",1602175,1602783,609,"-","FIG00820380","PLF_1763_00003281","PGF_08225224","YP_004723133.1",202,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1575","MAF_14470","VBIMycAfr123451_1575","PATRIC.572418.5.NC_015758.CDS.1603000.1604319.fwd","PATRIC","CDS",1603000,1604319,1320,"+","FIG01309728","PLF_1763_00001384","PGF_02446839","YP_004723134.1",439,,"Diacyglycerol O-acyltransferase (EC 2.3.1.20)","GO:0004144|diacylglycerol O-acyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1576","MAF_14480","VBIMycAfr123451_1576","PATRIC.572418.5.NC_015758.CDS.1604341.1605555.rev","PATRIC","CDS",1604341,1605555,1215,"-","FIG01320296","PLF_1763_00002224","PGF_00705210","YP_004723135.1",404,"lipO","Esterase LipO",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1577","MAF_14490","VBIMycAfr123451_1577","PATRIC.572418.5.NC_015758.CDS.1605603.1607210.rev","PATRIC","CDS",1605603,1607210,1608,"-","FIG00018699","PLF_1763_00001507","PGF_03114428","YP_004723136.1",535,"fadD12","Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) @ Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD12","GO:0004467|long-chain fatty acid-CoA ligase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1578","MAF_14500","VBIMycAfr123451_1578","PATRIC.572418.5.NC_015758.CDS.1607214.1608041.rev","PATRIC","CDS",1607214,1608041,828,"-","FIG00018699","PLF_1763_00372817","PGF_00018062","YP_004723137.1",275,,"Lysophospholipid Acyltransferases (LPLATs) of Glycerophospholipid Biosynthesis: MGAT-like",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1579","MAF_14510","VBIMycAfr123451_1579","PATRIC.572418.5.NC_015758.CDS.1608160.1609428.fwd","PATRIC","CDS",1608160,1609428,1269,"+","FIG01313060","PLF_1763_00002844","PGF_03145146","YP_004723138.1",422,,"Possible regulatory protein Trx",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1580","MAF_14520","VBIMycAfr123451_1580","PATRIC.572418.5.NC_015758.CDS.1609668.1611254.fwd","PATRIC","CDS",1609668,1611254,1587,"+","FIG01311212","PLF_1763_00002696","PGF_03114345","YP_004723139.1",528,"PE16","PE family protein => PE16",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.149","MAF_01350","VBIMycAfr123451_0149","PATRIC.572418.5.NC_015758.CDS.160991.161596.rev","PATRIC","CDS",160991,161596,606,"-","FIG00554417","PLF_1763_00001620","PGF_07182652","YP_004721859.1",201,,"Transcriptional regulator, AcrR family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1581","MAF_14530","VBIMycAfr123451_1581","PATRIC.572418.5.NC_015758.CDS.1611365.1613134.fwd","PATRIC","CDS",1611365,1613134,1770,"+","FIG01121868","PLF_1763_00001688","PGF_04977504","YP_004723140.1",589,,"putative membrane protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1582","MAF_14540","VBIMycAfr123451_1582","PATRIC.572418.5.NC_015758.CDS.1613131.1614552.fwd","PATRIC","CDS",1613131,1614552,1422,"+","FIG00139162","PLF_1763_00336265","PGF_10387745","YP_004723141.1",473,,"Phytoene dehydrogenase and related proteins","GO:0006118|electron transport;GO:0016491|oxidoreductase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1583","MAF_14550","VBIMycAfr123451_1583","PATRIC.572418.5.NC_015758.CDS.1614797.1615531.fwd","PATRIC","CDS",1614797,1615531,735,"+","FIG00826588","PLF_1763_00003275","PGF_00930759","YP_004723142.1",244,,"L,D-transpeptidase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1584","MAF_14570","VBIMycAfr123451_1584","PATRIC.572418.5.NC_015758.CDS.1615624.1616253.rev","PATRIC","CDS",1615624,1616253,630,"-","FIG01388371","PLF_1763_00014634","PGF_03069042","YP_004723144.1",209,,"PE_PGRS family protein => PE_PGRS62",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.1585","MAF_14580","VBIMycAfr123451_1585","PATRIC.572418.5.NC_015758.CDS.1616610.1617629.fwd","PATRIC","CDS",1616610,1617629,1020,"+","FIG00132586","PLF_1763_00155112","PGF_00024478","YP_004723145.1",339,"gap","NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)","GO:0004365|glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity"
