Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|99287.12.peg.1921,Protein,"DinG family ATP-dependent helicase YoaA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1821,yoaA,fig|99287.12.peg.2501,Protein,"Colicin V production protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2363,cvpA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.324,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0305,,fig|99287.12.peg.2773,Protein,"Putative DNA-binding protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2624,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.555,Protein,"Allantoin permease",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0522,allP,fig|99287.12.peg.2265,Protein,"Lipid kinase YegS",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2140,yegS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.294,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0284,,fig|99287.12.peg.296,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0286,,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|220341.7.peg.3824,Protein,"Hydrogen peroxide-inducible genes activator => OxyR",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY3749,oxyR,fig|220341.7.peg.4396,Protein,"IgaA: a membrane protein that prevents overactivation of the Rcs regulatory system",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4301,yrfF,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.345,Protein,"Possible outer membrane adhesin",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0351,,fig|220341.7.peg.1905,Protein,"Putative pertussis-like toxin subunit PtlB",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1891,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.157,Protein,"Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0157,mutT,fig|220341.7.peg.2765,Protein,"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY2727,dapA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.201,Protein,"Ferric hydroxamate outer membrane receptor FhuA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0191,fhuA,fig|99287.12.peg.340,Protein,"Outer membrane porin PhoE",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0320,phoE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.748,Protein,"Type 1 fimbriae regulatory protein, FimB/FimE family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0716,,fig|99287.12.peg.3308,Protein,"Putative arylsulfatase regulator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3123,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3282,Protein,"Putative pre-16S rRNA nuclease",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3097,yqgF,fig|99287.12.peg.3285,Protein,"UPF0001 protein YggS",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3100,yggS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.481,Protein,"ATP-dependent Clp protease ATP-binding subunit ClpX",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0449,clpX,fig|99287.12.peg.2983,Protein,"RecA protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2829,recA,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.655,Protein,"Citrate lyase beta chain (EC 4.1.3.6)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0622,citE,fig|99287.12.peg.1165,Protein,"5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68) / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1101,hpaG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.1627,Protein,"Mu-like prophage FluMu protein gp29",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1616,,fig|220341.7.peg.1629,Protein,"Phage protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1618,,PPI,"predicted interaction","predictive text mining,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|99287.12.peg.1228,Protein,"N-methyl-L-tryptophan oxidase (EC 1.5.3.-)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1160,solA,fig|99287.12.peg.3682,Protein,"Methyl-directed repair DNA adenine methylase (EC 2.1.1.72)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3484,dam,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3284,Protein,"Twitching motility protein PilT",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3099,yggR,fig|99287.12.peg.4720,Protein,"Gluconokinase (EC 2.7.1.12)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4485,idnK,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2582,Protein,"Sulfate and thiosulfate binding protein CysP",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2444,cysP,fig|99287.12.peg.3088,Protein,"Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2934,cysN,PPI,"predicted interaction","interologs mapping,predictive text mining,inference","computational,experimental","","string,kegg pathways","",
fig|99287.12.peg.2411,Protein,"Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2278,nrdB,fig|99287.12.peg.3246,Protein,"Transcriptional regulator ArgP, LysR family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3064,iciA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1037,Protein,"Lipid A export permease/ATP-binding protein MsbA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0984,msbA,fig|99287.12.peg.3518,Protein,"Lipopolysaccharide export system protein LptC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3317,yrbK,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|220341.7.peg.4664,Protein,"putative membrane protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4563,,fig|220341.7.peg.4669,Protein,"hypothetical protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4568,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|99287.12.peg.558,Protein,"Glycerate kinase (EC 2.7.1.31)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0525,glxK,fig|99287.12.peg.3766,Protein,"High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3563,livH,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.4632,Protein,"FIG141751: hypothetical protein in PFGI-1-like cluster",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4528,,fig|220341.7.peg.4634,Protein,"FIG141694: hypothetical protein in PFGI-1-like cluster",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4529,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|99287.12.peg.78,Protein,"Electron transfer flavoprotein, beta subunit ecFixA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0075,fixA,fig|99287.12.peg.3418,Protein,"SanA protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3222,ygjQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3019,Protein,"Manganese ABC transporter, inner membrane permease protein SitC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2863,sitC,fig|99287.12.peg.4143,Protein,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3922,rffG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3490,Protein,"Protein-export membrane protein SecG",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3293,secG,fig|99287.12.peg.4359,Protein,"Protein translocase subunit SecE",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4147,secE,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.2679,Protein,"Chaperone protein HscA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2539,hscA,fig|99287.12.peg.2929,Protein,"Outer Membrane Siderophore Receptor IroN",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2777,iroN,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.183,Protein,"Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0181,acnB,fig|220341.7.peg.1348,Protein,"Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1339,acnA,PPI,"predicted interaction","inference,predictive text mining,interologs mapping","computational,experimental","","kegg pathways,string","",
fig|99287.12.peg.4064,Protein,"DNA polymerase III beta subunit (EC 2.7.7.7)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3837,dnaN,fig|99287.12.peg.4787,Protein,"DNA replication protein DnaC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4543,dnaC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.869,Protein,"Phosphoethanolamine transferase OpgE",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0834,ybiP,fig|99287.12.peg.1258,Protein,"Maf-like protein YceF",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1189,maf,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.488,Protein,"Hypothetical lipoprotein YajG precursor",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0487,yajG,fig|220341.7.peg.1687,Protein,"Outer membrane lipoprotein pcp precursor",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1677,slyB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1084,Protein,"Phage protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1024,,fig|99287.12.peg.2921,Protein,"Transposase InsF for insertion sequence IS3 @ Mobile element protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2769,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.4,Protein,"UPF0246 protein YaaA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0005,yaaA,fig|99287.12.peg.1161,Protein,"5-hydroxyisourate hydrolase (EC 3.5.2.17)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1097,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.1717,Protein,"Type III secretion protein SsaM",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1707,ssaM,fig|220341.7.peg.1718,Protein,"Type III secretion cytoplasmic protein (YscL)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1708,ssaL,PPI,"predicted interaction","predictive text mining,interologs mapping,gene neighbourhood","experimental,computational","","string","",
fig|99287.12.peg.3028,Protein,"Pathogenicity 1 island effector protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2872,prgJ,fig|99287.12.peg.3054,Protein,"Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG); Protein InvG precursor",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2898,invG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2279,Protein,"[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2154,mrp,fig|99287.12.peg.4843,Protein,"Uncharacterized tRNA/rRNA methyltransferase LasT",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4600,lasT,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.558,Protein,"Glycerate kinase (EC 2.7.1.31)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0525,glxK,fig|99287.12.peg.3763,Protein,"Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3560,livF,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.1251,Protein,"beta-N-acetylglucosaminidase (EC 3.2.1.52)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1249,,fig|220341.7.peg.3823,Protein,"Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY3748,udhA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.279,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0271,,fig|99287.12.peg.282,Protein,"Uncharacterized protein ImpC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0274,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.2056,Protein,"hypothetical protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY2038,,fig|220341.7.peg.2089,Protein,"Phage integrase",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY2077,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2031,Protein,"Chemotaxis response - phosphatase CheZ",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1915,cheZ,fig|99287.12.peg.3412,Protein,"Aerotaxis sensor receptor protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3217,aer,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.634,Protein,"Uncharacterized oxidoreductase YbdH",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0602,ybdH,fig|99287.12.peg.635,Protein,"Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0603,ybdL,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.3341,Protein,"Methyl-accepting chemotaxis sensor protein STM3152",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3152,,fig|99287.12.peg.4153,Protein,"Uncharacterized protein EC-HemX",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3936,hemX,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.1627,Protein,"Mu-like prophage FluMu protein gp29",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1616,,fig|220341.7.peg.1631,Protein,"Phage protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1620,,PPI,"predicted interaction","predictive text mining,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|99287.12.peg.1659,Protein,"Formate dehydrogenase N gamma subunit (EC 1.2.1.2)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1568,fdnI,fig|99287.12.peg.1661,Protein,"Formate dehydrogenase N alpha subunit (EC 1.2.1.2) @ selenocysteine-containing",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1570,fdnG,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining,inference,phylogenetic profile","computational,experimental","","string,kegg pathways","",
fig|99287.12.peg.1602,Protein,"Putative periplasmic protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1515,ydeI,fig|99287.12.peg.1617,Protein,"Outer membrane porin OmpC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1530,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.232,Protein,"HtrA protease/chaperone protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0231,htrA,fig|220341.7.peg.987,Protein,"5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0978,aroA,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|99287.12.peg.78,Protein,"Electron transfer flavoprotein, beta subunit ecFixA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0075,fixA,fig|99287.12.peg.79,Protein,"Electron transfer flavoprotein, alpha subunit ecFixB",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0076,fixB,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|99287.12.peg.2720,Protein,"DNA recombination and repair protein RecO",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2579,recO,fig|99287.12.peg.4063,Protein,"DNA recombination and repair protein RecF",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3836,recF,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.2295,Protein,"Inner membrane protein YohC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2169,yohC,fig|99287.12.peg.2959,Protein,"Uncharacterized protein YgaM",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2802,ygaM,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.367,Protein,"Fimbrial chaperone protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0372,stbB,fig|220341.7.peg.1310,Protein,"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1304,oppA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2159,Protein,"Propanediol diffusion facilitator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2037,pduF,fig|99287.12.peg.4154,Protein,"Uroporphyrinogen-III synthase (EC 4.2.1.75)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3937,hemD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2170,Protein,"Propanediol utilization protein PduM",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2048,pduM,fig|99287.12.peg.2185,Protein,"Thiosulfate reductase PhsC, cytochrome B subunit",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2063,phsC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2162,Protein,"Propanediol dehydratase large subunit (EC 4.2.1.28)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2040,pduC,fig|99287.12.peg.2168,Protein,"Propanediol utilization polyhedral body protein PduK",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2046,pduK,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|220341.7.peg.727,Protein,"Glucosamine-6-phosphate deaminase (EC 3.5.99.6)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0722,nagB,fig|220341.7.peg.1809,Protein,"N,N'-diacetylchitobiose utilization operon protein YdjC",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1796,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.481,Protein,"ATP-dependent Clp protease ATP-binding subunit ClpX",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0449,clpX,fig|99287.12.peg.2042,Protein,"Flagellar transcriptional activator FlhD",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1925,flhD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1015,Protein,"Seryl-tRNA synthetase (EC 6.1.1.11)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0963,serS,fig|99287.12.peg.1416,Protein,"Threonyl-tRNA synthetase (EC 6.1.1.3)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1333,thrS,PPI,"predicted interaction","interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|99287.12.peg.2167,Protein,"Propanediol utilization polyhedral body protein PduJ",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2045,pduJ,fig|99287.12.peg.2599,Protein,"Ethanolamine utilization protein EutG",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2461,eutG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3,Protein,"Threonine synthase (EC 4.2.3.1)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0004,thrC,fig|99287.12.peg.4653,Protein,"Myo-inositol 2-dehydrogenase 1 (EC 1.1.1.18)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4425,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.319,Protein,"Putative fimbrial structural subunit",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0302,safD,fig|99287.12.peg.1103,Protein,"Phage minor tail protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1042,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2158,Protein,"Propanediol utilization transcriptional activator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2036,pocR,fig|99287.12.peg.2175,Protein,"Cob(III)alamin reductase @ Cob(II)alamin reductase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2053,pduS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1616,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1528,,fig|99287.12.peg.1646,Protein,"Transcriptional regulator, LacI family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1555,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1248,Protein,"Flagellar L-ring protein FlgH",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1180,flgH,fig|99287.12.peg.1249,Protein,"Flagellar P-ring protein FlgI",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1181,flgI,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|99287.12.peg.2550,Protein,"Manganese transport protein MntH",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2408,mntH,fig|99287.12.peg.3705,Protein,"Ferrous iron transport protein B",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3506,feoB,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.3635,Protein,"LSU ribosomal protein L23p (L23Ae)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3438,rplW,fig|99287.12.peg.3644,Protein,"SSU ribosomal protein S7p (S5e)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3447,rpsG,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
