Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|272620.9.peg.2674,Protein,"L-rhamnonate utilization transcriptional regulator (predicted by genome context)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02653,yfaX,fig|272620.9.peg.3871,Protein,"Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03810,ugpC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2723,Protein,"Lysine-arginine-ornithine-binding periplasmic protein ArgT (TC 3.A.1.3.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02700,argT,fig|272620.9.peg.4319,Protein,"Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04251,udhA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.900,Protein,"Deoxyribose operon repressor, DeoR family",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00872,deoR,fig|272620.9.peg.1633,Protein,"Beta-lactamase (EC 3.5.2.6)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01607,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.88,Protein,"16S rRNA (cytosine(1402)-N(4))-methyltransferase EC 2.1.1.199)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00086,mraW,fig|272620.9.peg.1007,Protein,"Bis-ABC ATPase Uup",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00978,uup,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1263,Protein,"PTS system, N,N'-diacetylchitobiose-specific IIC component",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01231,celB,fig|272620.9.peg.4697,Protein,"Trehalose-6-phosphate hydrolase (EC 3.2.1.93)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04651,treC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2623,Protein,"Sugar efflux transporter B",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02601,setB,fig|272620.9.peg.3712,Protein,"AaeAB efflux system for hydroxylated, aromatic carboxylic acids, membrane fusion component AaeA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03650,yhcQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2493,Protein,"Exodeoxyribonuclease I (EC 3.1.11.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02469,sbcB,fig|272620.9.peg.2534,Protein,"UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02515,galF,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.410,Protein,"4-hydroxybenzoyl-CoA thioesterase family active site",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00405,ybaW,fig|272620.9.peg.4642,Protein,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04596,rpsR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.221,Protein,"D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00214,gmhB,fig|272620.9.peg.4034,Protein,"Glycosyltransferase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03970,wabH,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.802,Protein,"6-phosphogluconolactonase (EC 3.1.1.31)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00781,ybhE,fig|272620.9.peg.847,Protein,"ABC-type efflux pump permease component YbhS",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00821,ybhS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.103,Protein,"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00100,lpxC,fig|272620.9.peg.3058,Protein,"D-arabinose 5-phosphate isomerase (EC 5.3.1.13)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03043,gutQ,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|272620.9.peg.2596,Protein,"Inner membrane protein YohC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02574,yohC,fig|272620.9.peg.3261,Protein,"UPF0053 inner membrane protein YgdQ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03241,ygdQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3781,Protein,"Bacterioferritin (EC 1.16.3.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03722,bfr,fig|272620.9.peg.3864,Protein,"Uncharacterized oxidoreductase YhhX",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03804,yhhX,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2883,Protein,"Iron-sulfur cluster regulator IscR",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02863,iscR,fig|272620.9.peg.3886,Protein,"Mobile element protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03824,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3069,Protein,"Hydrogenase 3 maturation protease (EC 3.4.-.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03054,hycI,fig|272620.9.peg.3073,Protein,"Formate hydrogenlyase subunit 5",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03058,hycE,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.3729,Protein,"Pantothenate:Na+ symporter (TC 2.A.21.1.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03667,panF,fig|272620.9.peg.3730,Protein,"Ribosomal protein L11 methyltransferase (EC 2.1.1.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03668,prmA,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.2759,Protein,"Sensor histidine kinase YpdA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02736,ypdA,fig|272620.9.peg.2783,Protein,"Pyridoxal kinase (EC 2.7.1.35)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02766,pdxK,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3549,Protein,"Glycerol dehydratase large subunit (EC 4.2.1.30)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03489,dhaB1,fig|272620.9.peg.3554,Protein,"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase operon regulatory protein DhaR",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03493,dhaR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2614,Protein,"S-formylglutathione hydrolase (EC 3.1.2.12)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02592,yeiG,fig|272620.9.peg.4115,Protein,"4-oxalmesaconate hydratase (EC 4.2.1.83)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04049,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1239,Protein,"DNA topoisomerase III (EC 5.99.1.2)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01208,topB,fig|272620.9.peg.2859,Protein,"IS1 protein InsB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02838,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.56,Protein,"Tricarboxylate transport sensor protein TctE => Citrate response regulator CitA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00054,,fig|272620.9.peg.3057,Protein,"Glucitol operon repressor",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03042,srlR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1275,Protein,"Acyl-CoA thioesterase YciA, involved in membrane biogenesis",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01243,yciA,fig|272620.9.peg.2403,Protein,"Zinc ABC transporter, ATP-binding protein ZnuC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02373,znuC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.187,Protein,"[Protein-PII] uridylyltransferase (EC 2.7.7.59) / [Protein-PII]-UMP uridylyl-removing enzyme",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00180,glnD,fig|272620.9.peg.420,Protein,"Ammonium transporter",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00414,amtB,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.1629,Protein,"Putative aldolase class 2 protein YgbL",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01603,ygbL,fig|272620.9.peg.4511,Protein,"Guanine/hypoxanthine permease GhxP",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04465,yjcD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3146,Protein,"Glucarate dehydratase (EC 4.2.1.40)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03130,gudD,fig|272620.9.peg.3148,Protein,"D-glucarate transporter",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03132,gudP,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.2563,Protein,"D-arabinitol 4-dehydrogenase (EC 1.1.1.11)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02543,,fig|272620.9.peg.2568,Protein,"Ribitol/Xylitol/Arabitol transporter, MFS superfamily",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02548,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.794,Protein,"UDP-N-acetylglucosamine 4-epimerase (EC 5.1.3.7) / UDP-glucose 4-epimerase (EC 5.1.3.2)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00773,galE,fig|272620.9.peg.3046,Protein,"RecA protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03031,recA,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.161,Protein,"General secretion pathway protein G",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00157,pulG,fig|272620.9.peg.827,Protein,"Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00802,bioC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.325,Protein,"Uncharacterized protein YaiZ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00322,yaiZ,fig|272620.9.peg.1019,Protein,"Inner membrane protein YccF",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00990,yccF,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2838,Protein,"DnaA regulatory inactivator Hda (Homologous to DnaA)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02819,hda,fig|272620.9.peg.3620,Protein,"DnaA initiator-associating protein DiaA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03557,yraO,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.510,Protein,"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00502,lysS,fig|272620.9.peg.4077,Protein,"Xanthine permease",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04013,yicE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3364,Protein,"2-octaprenylphenol hydroxylase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03342,visC,fig|272620.9.peg.3634,Protein,"Lipoprotein NlpI",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03571,nlpI,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.38,Protein,"Triphosphoribosyl-dephospho-CoA synthase (EC 2.4.2.52)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00038,citG2,fig|272620.9.peg.4828,Protein,"5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68) / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04789,hpaG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2207,Protein,"LSU ribosomal protein L20p",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02177,rplT,fig|272620.9.peg.2209,Protein,"Translation initiation factor 3",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02179,infC,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.151,Protein,"2'-5' RNA ligase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00147,ligT,fig|272620.9.peg.1882,Protein,"Inorganic pyrophosphatase (EC 3.6.1.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01852,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3058,Protein,"D-arabinose 5-phosphate isomerase (EC 5.3.1.13)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03043,gutQ,fig|272620.9.peg.3935,Protein,"Inner membrane protein YhjD",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03873,yhjD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1897,Protein,"Cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase (EC 1.3.1.55)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01869,benD,fig|272620.9.peg.4244,Protein,"Glutamine synthetase type I (EC 6.3.1.2)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04178,glnA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.4,Protein,"Threonine synthase (EC 4.2.3.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00004,thrC,fig|272620.9.peg.4013,Protein,"tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03950,yibK,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1637,Protein,"beta-galactosidase (EC 3.2.1.23)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01610,lacZ,fig|272620.9.peg.3491,Protein,"Urease gamma subunit (EC 3.5.1.5)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03465,ureA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.154,Protein,"General secretion pathway protein N",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00150,pulN,fig|272620.9.peg.3780,Protein,"Leader peptidase HopD",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03721,gspO,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3060,Protein,"Anaerobic nitric oxide reductase flavorubredoxin",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03045,norV,fig|272620.9.peg.4427,Protein,"Uroporphyrinogen III decarboxylase (EC 4.1.1.37)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04379,hemE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.363,Protein,"Protein translocase subunit SecD",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00359,secD,fig|272620.9.peg.2921,Protein,"ATP-dependent RNA helicase SrmB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02901,srmB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3216,Protein,"Cobalt-precorrin-7 (C5)-methyltransferase (EC 2.1.1.289)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03196,cbiE,fig|272620.9.peg.3217,Protein,"Cobalt-precorrin-5B (C1)-methyltransferase (EC 2.1.1.195)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03197,cbiD,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.1908,Protein,"Respiratory nitrate reductase alpha chain (EC 1.7.99.4)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01880,narZ,fig|272620.9.peg.2222,Protein,"dsDNA mimic protein, highly acidic",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02191,yciU,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2862,Protein,"Outer membrane beta-barrel assembly protein BamB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02842,yfgL,fig|272620.9.peg.3621,Protein,"Uncharacterized protein YraP",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03558,yraP,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2757,Protein,"Uncharacterized PLP-dependent aminotransferase YfdZ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02735,yfdZ,fig|272620.9.peg.2759,Protein,"Sensor histidine kinase YpdA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02736,ypdA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.151,Protein,"2'-5' RNA ligase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00147,ligT,fig|272620.9.peg.4666,Protein,"Inorganic pyrophosphatase (EC 3.6.1.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04621,ppa,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2870,Protein,"Alpha-2-macroglobulin",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02850,yfhM,fig|272620.9.peg.3821,Protein,"Type IV pilus biogenesis protein PilQ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03762,hofQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.452,Protein,"Transcriptional regulator of acrAB operon, AcrR",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00445,acrR,fig|272620.9.peg.1654,Protein,"Multiple antibiotic resistance protein MarA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01624,marA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.480,Protein,"Multifunctional acyl-CoA thioesterase I, protease I, lysophospholipase L1",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00472,tesA,fig|272620.9.peg.2422,Protein,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02392,otsA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3234,Protein,"Propanediol utilization polyhedral body protein PduN",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03214,pduN,fig|272620.9.peg.3241,Protein,"Propanediol utilization protein PduV",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03221,pduV,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.3830,Protein,"Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03771,hslR,fig|272620.9.peg.3917,Protein,"Nickel responsive regulator NikR",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03855,nikR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2595,Protein,"Murein-DD-endopeptidase (EC 3.4.99.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02573,pbpG,fig|272620.9.peg.3736,Protein,"Uncharacterized membrane protein YhdV",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03674,yhdV,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.796,Protein,"DNA-binding domain of ModE / Molybdate-binding domain of ModE",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00775,modE,fig|272620.9.peg.800,Protein,"Molybdenum ABC transporter ATP-binding protein ModC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00779,modC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2661,Protein,"DNA gyrase subunit A (EC 5.99.1.3)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02640,gyrA,fig|272620.9.peg.3468,Protein,"Topoisomerase IV subunit B (EC 5.99.1.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03444,parE,PPI,"predicted interaction","interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.2010,Protein,"Outer membrane lipoprotein pcp precursor",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01979,slyB,fig|272620.9.peg.3621,Protein,"Uncharacterized protein YraP",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03558,yraP,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2986,Protein,"Right origin-binding protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02968,,fig|272620.9.peg.2987,Protein,"RND efflux system, membrane fusion protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02969,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1931,Protein,"Luciferase-like monooxygenase YhbW",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01903,,fig|272620.9.peg.3261,Protein,"UPF0053 inner membrane protein YgdQ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03241,ygdQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.239,Protein,"Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00239,,fig|272620.9.peg.243,Protein,"Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00242,,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.1248,Protein,"ABC transporter, substrate-binding protein YnjB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01216,ynjB,fig|272620.9.peg.1249,Protein,"Hypothetical protein YnjA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01217,ynjA,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.375,Protein,"Uncharacterized oxidoreductase, YajO family",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00371,yajO,fig|272620.9.peg.3341,Protein,"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03318,lysS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
