Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|93061.5.peg.927,Protein,"Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01012,,fig|93061.5.peg.932,Protein,"IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01017,purH,PPI,"predicted interaction","predictive text mining,interologs mapping,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.596,Protein,"Two-component response regulator BceR",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00665,,fig|93061.5.peg.2664,Protein,"ABC transporter, permease protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02953,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|93061.5.peg.2309,Protein,"Urease beta subunit (EC 3.5.1.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02559,ureB,fig|93061.5.peg.2310,Protein,"Urease alpha subunit (EC 3.5.1.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02561,ureC,PPI,"predicted interaction","inference,predictive text mining,interologs mapping,phylogenetic profile,gene neighbourhood,domain fusion","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.1178,Protein,"FemC, factor involved in methicillin resistance / Glutamine synthetase repressor",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01285,,fig|93061.5.peg.1179,Protein,"Glutamine synthetase type I (EC 6.3.1.2)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01287,,PPI,"predicted interaction","predictive text mining,interologs mapping,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.912,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) / Endo-beta-N-acetylglucosaminidase (EC 3.2.1.96) @ Bifunctional autolysin Atl",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00994,,fig|93061.5.peg.2530,Protein,"Virulence-associated cell-wall-anchored protein SasG (LPXTG motif), binding to squamous nasal epithelial cells",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02798,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|93061.5.peg.721,Protein,"Triosephosphate isomerase (EC 5.3.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00797,tpiA,fig|93061.5.peg.1079,Protein,"Guanylate kinase (EC 2.7.4.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01176,gmk,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|93061.5.peg.2094,Protein,"Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02310,,fig|93061.5.peg.2096,Protein,"Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02312,,PPI,"predicted interaction","inference,predictive text mining,interologs mapping,phylogenetic profile,gene neighbourhood,domain fusion","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.844,Protein,"Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00923,,fig|93061.5.peg.849,Protein,"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00928,,PPI,"predicted interaction","predictive text mining,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.112,Protein,"UDP-N-acetyl-L-fucosamine synthase (EC 5.1.3.28)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00120,,fig|93061.5.peg.113,Protein,"Capsular polysaccharide synthesis enzyme Cap5H; O-acetyl transferase",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00121,,PPI,"predicted interaction","predictive text mining,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.693,Protein,"Protein translocase subunit SecA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00769,secA,fig|93061.5.peg.1105,Protein,"Signal recognition particle receptor FtsY",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01205,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.992,Protein,"NPQTN cell wall anchored protein IsdC",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01082,,fig|93061.5.peg.1787,Protein,"Uroporphyrinogen III decarboxylase (EC 4.1.1.37)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01962,hemE,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.471,Protein,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00525,,fig|93061.5.peg.2240,Protein,"LSU ribosomal protein L17p",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02484,rplQ,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.2071,Protein,"Dihydroxy-acid dehydratase (EC 4.2.1.9)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02281,,fig|93061.5.peg.2719,Protein,"Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03011,hisB,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.693,Protein,"Protein translocase subunit SecA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00769,secA,fig|93061.5.peg.2696,Protein,"Protein translocase subunit SecY clustered with accessory secretion system",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02989,secY,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1286,Protein,"Acylphosphate phosphohydrolase (EC 3.6.1.7), putative",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01406,,fig|93061.5.peg.1682,Protein,"Acetyl-CoA synthetase (EC 6.2.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01846,,PPI,"predicted interaction","inference,predictive text mining","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.83,Protein,"Superoxide dismutase [Mn] (EC 1.15.1.1); Superoxide dismutase [Fe] (EC 1.15.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00093,,fig|93061.5.peg.1213,Protein,"Catalase KatE (EC 1.11.1.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01327,,PPI,"predicted interaction","inference,predictive text mining,interologs mapping","computational,experimental","","biocyc,string","",
fig|93061.5.peg.992,Protein,"NPQTN cell wall anchored protein IsdC",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01082,,fig|93061.5.peg.994,Protein,"Heme transporter IsdDEF, lipoprotein IsdE",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01085,,PPI,"predicted interaction","predictive text mining,interologs mapping,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.1109,Protein,"16S rRNA processing protein RimM",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01209,rimM,fig|93061.5.peg.2047,Protein,"Heat shock protein 60 family chaperone GroEL",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02254,groEL,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.113,Protein,"Capsular polysaccharide synthesis enzyme Cap5H; O-acetyl transferase",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00121,,fig|93061.5.peg.114,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00122,,PPI,"predicted interaction","predictive text mining,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.517,Protein,"Phosphate acetyltransferase (EC 2.3.1.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00574,eutD,fig|93061.5.peg.1286,Protein,"Acylphosphate phosphohydrolase (EC 3.6.1.7), putative",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01406,,PPI,"predicted interaction","inference,predictive text mining","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.701,Protein,"Excinuclease ABC subunit A",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00780,uvrA,fig|93061.5.peg.1097,Protein,"ATP-dependent DNA helicase RecG (EC 3.6.4.12)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01194,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.5,Protein,"DNA gyrase subunit B (EC 5.99.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00005,,fig|93061.5.peg.1238,Protein,"Topoisomerase IV subunit A (EC 5.99.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01352,,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|93061.5.peg.116,Protein,"Capsular polysaccharide synthesis enzyme Cap5K",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00124,,fig|93061.5.peg.120,Protein,"UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00128,,PPI,"predicted interaction","predictive text mining,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.580,Protein,"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4) / Penicillin binding protein PBP4",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00646,,fig|93061.5.peg.1258,Protein,"tRNA-dependent lipid II-GlyGlyGly glycyltransferase (EC 2.3.2.18) @ tRNA-dependent lipid II-GlyGlyGlyGly glycyltransferase (EC 2.3.2.18) @ FemB, factor involved in methicillin resistance",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01374,,PPI,"predicted interaction","inference,predictive text mining","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.1237,Protein,"Topoisomerase IV subunit B (EC 5.99.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01351,,fig|93061.5.peg.1238,Protein,"Topoisomerase IV subunit A (EC 5.99.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01352,,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.1195,Protein,"Low-specificity L-threonine aldolase (EC 4.1.2.48)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01307,,fig|93061.5.peg.1487,Protein,"Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01634,gcvT,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1642,Protein,"Citrate synthase (si) (EC 2.3.3.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01802,,fig|93061.5.peg.2394,Protein,"Malate:quinone oxidoreductase (EC 1.1.5.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02647,,PPI,"predicted interaction","inference,predictive text mining","computational,experimental","","biocyc,kegg pathways,string","",
fig|93061.5.peg.922,Protein,"Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01007,,fig|93061.5.peg.1487,Protein,"Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01634,gcvT,PPI,"predicted interaction","inference,predictive text mining,interologs mapping","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.584,Protein,"Ferrichrome transport ATP-binding protein fhuA (TC 1.B.14.1.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00652,,fig|93061.5.peg.2303,Protein,"Ferrichrome-binding periplasmic protein precursor (TC 3.A.1.14.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02554,,PPI,"predicted interaction","inference,predictive text mining,phylogenetic profile","computational,experimental","","kegg pathways,string","",
fig|93061.5.peg.1502,Protein,"LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01651,rpmG,fig|93061.5.peg.2299,Protein,"Formate dehydrogenase chain D (EC 1.2.1.2)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02550,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.427,Protein,"Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00472,,fig|93061.5.peg.667,Protein,"Di-tripeptide/cation symporter DtpT",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00738,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.289,Protein,"Glycerol-3-phosphate transporter",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00317,,fig|93061.5.peg.2459,Protein,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02715,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.657,Protein,"Lipoteichoic acid synthase LtaS Type Ib",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00728,,fig|93061.5.peg.2179,Protein,"Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02407,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.600,Protein,"UPF0111 protein YkaA, likely to be a phosphate transport regulator",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00669,,fig|93061.5.peg.910,Protein,"putative membrane protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00991,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.638,Protein,"PTS system, fructose-specific IIA component / PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00708,,fig|93061.5.peg.1641,Protein,"Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01801,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.657,Protein,"Lipoteichoic acid synthase LtaS Type Ib",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00728,,fig|93061.5.peg.1818,Protein,"Putative lipoprotein SAV1865",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02001,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.175,Protein,"Pyruvate formate-lyase (EC 2.3.1.54)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00187,,fig|93061.5.peg.2678,Protein,"Arginine deiminase (EC 3.5.3.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02969,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2109,Protein,"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02328,thiE,fig|93061.5.peg.2731,Protein,"Lactonase Drp35 (EC 3.1.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03023,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.228,Protein,"Glycyl-glycine endopeptidase LytM precursor (EC 3.4.24.75)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00248,,fig|93061.5.peg.391,Protein,"Autolysin precursor",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00427,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1336,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01467,,fig|93061.5.peg.2177,Protein,"Phosphoglucosamine mutase (EC 5.4.2.10) / FemD, factor involved in methicillin resistance",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02405,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1533,Protein,"Heat-inducible transcription repressor HrcA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01685,,fig|93061.5.peg.2127,Protein,"ATP synthase F0 sector subunit a (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02350,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.84,Protein,"Predicted cell-wall-anchored protein SasD (LPXAG motif)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00094,,fig|93061.5.peg.2582,Protein,"Secretory antigen SsaA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02855,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.802,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00882,,fig|93061.5.peg.910,Protein,"putative membrane protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00991,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.958,Protein,"Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01043,,fig|93061.5.peg.2064,Protein,"Redox-sensing transcriptional repressor Rex",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02273,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.517,Protein,"Phosphate acetyltransferase (EC 2.3.1.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00574,eutD,fig|93061.5.peg.955,Protein,"Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01040,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.517,Protein,"Phosphate acetyltransferase (EC 2.3.1.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00574,eutD,fig|93061.5.peg.2646,Protein,"Malate:quinone oxidoreductase (EC 1.1.5.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02927,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.638,Protein,"PTS system, fructose-specific IIA component / PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00708,,fig|93061.5.peg.2312,Protein,"Urease accessory protein UreF",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02563,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.932,Protein,"IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01017,purH,fig|93061.5.peg.1248,Protein,"Prephenate dehydrogenase (EC 1.3.1.12)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01364,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.105,Protein,"Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00113,,fig|93061.5.peg.2423,Protein,"Two-component system sensor histidine kinase",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02676,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.876,Protein,"UDP-N-acetylmuramoylalanyl-D-glutamate--L-lysine ligase (EC 6.3.2.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00954,,fig|93061.5.peg.1258,Protein,"tRNA-dependent lipid II-GlyGlyGly glycyltransferase (EC 2.3.2.18) @ tRNA-dependent lipid II-GlyGlyGlyGly glycyltransferase (EC 2.3.2.18) @ FemB, factor involved in methicillin resistance",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01374,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.438,Protein,"Cell division protein FtsH (EC 3.4.24.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00486,,fig|93061.5.peg.2696,Protein,"Protein translocase subunit SecY clustered with accessory secretion system",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02989,secY,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1,Protein,"Chromosomal replication initiator protein DnaA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00001,dnaA,fig|93061.5.peg.2108,Protein,"Inner membrane protein translocase component YidC, short form OxaI-like",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02327,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2472,Protein,"D-serine/D-alanine/glycine transporter",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02729,,fig|93061.5.peg.2505,Protein,"FIG016473: Diaminopimelate epimerase homolog",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02770,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.470,Protein,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00524,rpoB,fig|93061.5.peg.1969,Protein,"Staphylokinase",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02171,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1125,Protein,"GTP-sensing transcriptional pleiotropic repressor codY",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01228,,fig|93061.5.peg.2505,Protein,"FIG016473: Diaminopimelate epimerase homolog",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02770,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1052,Protein,"UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01147,murD,fig|93061.5.peg.1258,Protein,"tRNA-dependent lipid II-GlyGlyGly glycyltransferase (EC 2.3.2.18) @ tRNA-dependent lipid II-GlyGlyGlyGly glycyltransferase (EC 2.3.2.18) @ FemB, factor involved in methicillin resistance",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01374,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2472,Protein,"D-serine/D-alanine/glycine transporter",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02729,,fig|93061.5.peg.2502,Protein,"Oligopeptide transporter putative substrate binding domain",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02767,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.693,Protein,"Protein translocase subunit SecA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00769,secA,fig|93061.5.peg.2240,Protein,"LSU ribosomal protein L17p",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02484,rplQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
