Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.476",,,"PATRIC.1413510.3.JIZS01000005.CDS.2118.2276.fwd","PATRIC","CDS",2118,2276,159,"+",,"PLF_1279_00017751","PGF_03467652",,52,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.493","V070_00492",,"PATRIC.1413510.3.JIZS01000005.CDS.21242.21802.rev","PATRIC","CDS",21242,21802,561,"-","FIG00005686","PLF_1279_00089326","PGF_00426730","EZX25155.1",186,,"UPF0398 protein YpsA",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.494","V070_00493",,"PATRIC.1413510.3.JIZS01000005.CDS.21799.22128.rev","PATRIC","CDS",21799,22128,330,"-",,"PLF_1279_00016621","PGF_03466773","EZX25156.1",109,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.477",,,"PATRIC.1413510.3.JIZS01000005.CDS.2227.2769.fwd","PATRIC","CDS",2227,2769,543,"+",,"PLF_1279_00010166","PGF_08225224",,180,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.495","V070_00494",,"PATRIC.1413510.3.JIZS01000005.CDS.22297.22923.fwd","PATRIC","CDS",22297,22923,627,"+","FIG01954608","PLF_1279_00000825","PGF_01124268","EZX25157.1",208,,"RecU Holliday junction resolvase",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.496","V070_00495",,"PATRIC.1413510.3.JIZS01000005.CDS.22920.25250.fwd","PATRIC","CDS",22920,25250,2331,"+","FIG00007126","PLF_1279_00000762","PGF_02040916","EZX25158.1",776,,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)","GO:0008955|peptidoglycan glycosyltransferase activity;GO:0008234|cysteine-type peptidase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.497","V070_00496",,"PATRIC.1413510.3.JIZS01000005.CDS.25418.25765.rev","PATRIC","CDS",25418,25765,348,"-",,"PLF_1279_00013882","PGF_03465181","EZX25159.1",115,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.498","V070_00497",,"PATRIC.1413510.3.JIZS01000005.CDS.25762.26430.rev","PATRIC","CDS",25762,26430,669,"-","FIG00000290","PLF_1279_00000798","PGF_08394843","EZX25160.1",222,,"Endonuclease III (EC 4.2.99.18)","GO:0003906|DNA-(apurinic or apyrimidinic site) lyase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.499","V070_00498",,"PATRIC.1413510.3.JIZS01000005.CDS.26420.27112.rev","PATRIC","CDS",26420,27112,693,"-","FIG00001781","PLF_1279_00000889","PGF_00417995","EZX25161.1",230,,"Chromosome replication initiation protein DnaD",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.500","V070_00499",,"PATRIC.1413510.3.JIZS01000005.CDS.27182.28474.rev","PATRIC","CDS",27182,28474,1293,"-","FIG00000636","PLF_1279_00000296","PGF_00066502","EZX25162.1",430,,"Asparaginyl-tRNA synthetase (EC 6.1.1.22)","GO:0004816|asparagine-tRNA ligase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.478",,,"PATRIC.1413510.3.JIZS01000005.CDS.2822.3064.rev","PATRIC","CDS",2822,3064,243,"-",,"PLF_1279_00026250","PGF_03471717",,80,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.501","V070_00500",,"PATRIC.1413510.3.JIZS01000005.CDS.28537.31230.rev","PATRIC","CDS",28537,31230,2694,"-","FIG00000680","PLF_1279_00000172","PGF_00423472","EZX25163.1",897,,"DinG family ATP-dependent helicase YoaA","GO:0003676|nucleic acid binding;GO:0005524|ATP binding;GO:0008026|ATP-dependent helicase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.479",,,"PATRIC.1413510.3.JIZS01000005.CDS.3046.3210.fwd","PATRIC","CDS",3046,3210,165,"+",,"PLF_1279_00010400","PGF_08225224",,54,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.502","V070_00501",,"PATRIC.1413510.3.JIZS01000005.CDS.31241.32209.rev","PATRIC","CDS",31241,32209,969,"-","FIG00000692","PLF_1279_00001489","PGF_04486278","EZX25164.1",322,,"Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)","GO:0004079|biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity;GO:0004080|biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity;GO:0004078|biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity;GO:0004077|biotin-[acetyl-CoA-carboxylase] ligase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.503","V070_00502",,"PATRIC.1413510.3.JIZS01000005.CDS.32196.33407.rev","PATRIC","CDS",32196,33407,1212,"-","FIG00000289","PLF_1279_00125284","PGF_08398205","EZX25165.1",403,,"CCA tRNA nucleotidyltransferase (EC 2.7.7.72)","GO:0001680|tRNA 3'-terminal CCA addition;GO:0001680|CTP:tRNA cytidylyltransferase activity;GO:0001680|CTP:3'-cytidine-tRNA cytidylyltransferase activity;GO:0001680|ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.504","V070_00503",,"PATRIC.1413510.3.JIZS01000005.CDS.33409.34530.rev","PATRIC","CDS",33409,34530,1122,"-","FIG00009775","PLF_1279_00000594","PGF_00009760","EZX25166.1",373,,"UDP-N-acetylglucosamine:L-malate glycosyltransferase",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.480",,,"PATRIC.1413510.3.JIZS01000005.CDS.3448.3648.fwd","PATRIC","CDS",3448,3648,201,"+",,"PLF_1279_00010400","PGF_08225224",,66,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.505","V070_00504",,"PATRIC.1413510.3.JIZS01000005.CDS.34550.34864.rev","PATRIC","CDS",34550,34864,315,"-","FIG00790235","PLF_1279_00000702","PGF_00019427","EZX25167.1",104,,"MazG nucleotide pyrophosphohydrolase",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.506","V070_00505",,"PATRIC.1413510.3.JIZS01000005.CDS.35046.35732.rev","PATRIC","CDS",35046,35732,687,"-","FIG01330402","PLF_1279_00000935","PGF_07723617","EZX25168.1",228,,"Putative membrane protease YugP",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.507","V070_00506",,"PATRIC.1413510.3.JIZS01000005.CDS.35786.36379.rev","PATRIC","CDS",35786,36379,594,"-","FIG00009026","PLF_1279_00089866","PGF_00013456","EZX25169.1",197,,"Hypothetical transmembrane protein CDS_ID OB1773",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.508","V070_00507",,"PATRIC.1413510.3.JIZS01000005.CDS.36437.37225.rev","PATRIC","CDS",36437,37225,789,"-","FIG00006680","PLF_1279_00009973","PGF_00020272","EZX25170.1",262,,"Menaquinone-cytochrome C oxidoreductase, cytochrome C subunit",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.481",,,"PATRIC.1413510.3.JIZS01000005.CDS.3667.4062.fwd","PATRIC","CDS",3667,4062,396,"+",,"PLF_1279_00010400","PGF_08225224",,131,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.509","V070_00508",,"PATRIC.1413510.3.JIZS01000005.CDS.37263.37937.rev","PATRIC","CDS",37263,37937,675,"-","FIG00004998","PLF_1279_00009975","PGF_00020275","EZX25171.1",224,,"Menaquinone-cytochrome c reductase, cytochrome B subunit",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.510","V070_00509",,"PATRIC.1413510.3.JIZS01000005.CDS.37951.38454.rev","PATRIC","CDS",37951,38454,504,"-","FIG00099294","PLF_1279_00009974","PGF_00020273","EZX25172.1",167,,"Menaquinone-cytochrome C reductase iron-sulfur subunit",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.482",,,"PATRIC.1413510.3.JIZS01000005.CDS.4957.5310.fwd","PATRIC","CDS",4957,5310,354,"+",,"PLF_1279_00010166","PGF_08225224",,117,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.483",,,"PATRIC.1413510.3.JIZS01000005.CDS.5344.5661.fwd","PATRIC","CDS",5344,5661,318,"+",,"PLF_1279_00010400","PGF_08225224",,105,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.484",,,"PATRIC.1413510.3.JIZS01000005.CDS.5695.6135.fwd","PATRIC","CDS",5695,6135,441,"+",,"PLF_1279_00010166","PGF_08225224",,146,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000005","fig|1413510.3.peg.485",,,"PATRIC.1413510.3.JIZS01000005.CDS.6199.7095.fwd","PATRIC","CDS",6199,7095,897,"+","FIG00638284","PLF_1279_00010166","PGF_08225224",,298,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000006","fig|1413510.3.peg.511","V070_00510",,"PATRIC.1413510.3.JIZS01000006.CDS.102.533.rev","PATRIC","CDS",102,533,432,"-","FIG00638284","PLF_1279_00013436","PGF_00159168","EZX24935.1",143,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000006","fig|1413510.3.peg.513","V070_00512",,"PATRIC.1413510.3.JIZS01000006.CDS.1082.2320.rev","PATRIC","CDS",1082,2320,1239,"-","FIG00009300","PLF_1279_00011784","PGF_08225224","EZX24937.1",412,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000006","fig|1413510.3.peg.514","V070_00513",,"PATRIC.1413510.3.JIZS01000006.CDS.2336.3409.rev","PATRIC","CDS",2336,3409,1074,"-","FIG00000224","PLF_1279_00029635","PGF_00417658","EZX24938.1",357,,"3-dehydroquinate synthase (EC 4.2.3.4)","GO:0003856|3-dehydroquinate synthase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000006","fig|1413510.3.peg.515","V070_00514",,"PATRIC.1413510.3.JIZS01000006.CDS.3418.4584.rev","PATRIC","CDS",3418,4584,1167,"-","FIG00000212","PLF_1279_00000414","PGF_00417840","EZX24939.1",388,,"Chorismate synthase (EC 4.2.3.5)","GO:0004107|chorismate synthase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000006","fig|1413510.3.peg.512","V070_00511",,"PATRIC.1413510.3.JIZS01000006.CDS.533.1069.rev","PATRIC","CDS",533,1069,537,"-",,"PLF_1279_00011785","PGF_03464000","EZX24936.1",178,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.529","V070_00528",,"PATRIC.1413510.3.JIZS01000007.CDS.11181.11819.rev","PATRIC","CDS",11181,11819,639,"-","FIG00638284","PLF_1279_00011082","PGF_03463795","EZX24619.1",212,,"CBS domain protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.530","V070_00529",,"PATRIC.1413510.3.JIZS01000007.CDS.11844.13346.rev","PATRIC","CDS",11844,13346,1503,"-","FIG00015834","PLF_1279_00001438","PGF_00424108","EZX24620.1",500,,"Elastin binding protein EbpS","GO:0016998|cell wall catabolic process"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.531","V070_00530",,"PATRIC.1413510.3.JIZS01000007.CDS.13433.14806.rev","PATRIC","CDS",13433,14806,1374,"-","FIG00014761","PLF_1279_00009169","PGF_02030844","EZX24621.1",457,,"ATP-dependent DNA helicase RecQ",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.532","V070_00531",,"PATRIC.1413510.3.JIZS01000007.CDS.14787.15713.rev","PATRIC","CDS",14787,15713,927,"-","FIG00743177","PLF_1279_00016622","PGF_03466774","EZX24622.1",308,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.533","V070_00532",,"PATRIC.1413510.3.JIZS01000007.CDS.15848.16096.fwd","PATRIC","CDS",15848,16096,249,"+","FIG00001676","PLF_1279_00000951","PGF_08546938","EZX24623.1",82,,"Ferredoxin","GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.534","V070_00533",,"PATRIC.1413510.3.JIZS01000007.CDS.16138.16686.rev","PATRIC","CDS",16138,16686,549,"-","FIG00009156","PLF_1279_00000960","PGF_03751878","EZX24624.1",182,,"Substrate-specific component RibU of riboflavin ECF transporter",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.535","V070_00534",,"PATRIC.1413510.3.JIZS01000007.CDS.16971.18713.rev","PATRIC","CDS",16971,18713,1743,"-","FIG00000846","PLF_1279_00137080","PGF_00054145","EZX24625.1",580,,"Staphylococcal respiratory response protein SrrB",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.518","V070_00517",,"PATRIC.1413510.3.JIZS01000007.CDS.1801.2505.rev","PATRIC","CDS",1801,2505,705,"-",,"PLF_1279_00000500","PGF_01187824","EZX24608.1",234,,"Demethylmenaquinone methyltransferase (EC 2.1.1.163)",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.536","V070_00535",,"PATRIC.1413510.3.JIZS01000007.CDS.18713.19420.rev","PATRIC","CDS",18713,19420,708,"-","FIG00011465","PLF_1279_00005760","PGF_00422186","EZX24626.1",235,,"DNA-binding response regulator ResD",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.537","V070_00536",,"PATRIC.1413510.3.JIZS01000007.CDS.19448.20665.rev","PATRIC","CDS",19448,20665,1218,"-","FIG00001246","PLF_1279_00009906","PGF_03674577","EZX24627.1",405,,"Cytochrome c-type biogenesis protein CcsA/ResC",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.538","V070_00537",,"PATRIC.1413510.3.JIZS01000007.CDS.20658.22301.rev","PATRIC","CDS",20658,22301,1644,"-","FIG00005336","PLF_1279_00009905","PGF_00420500","EZX24628.1",547,,"Cytochrome c-type biogenesis protein Ccs1/ResB",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.539","V070_00538",,"PATRIC.1413510.3.JIZS01000007.CDS.22315.22851.rev","PATRIC","CDS",22315,22851,537,"-","FIG00638284","PLF_1279_00013911","PGF_05179938","EZX24629.1",178,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.540","V070_00539",,"PATRIC.1413510.3.JIZS01000007.CDS.22966.23703.rev","PATRIC","CDS",22966,23703,738,"-","FIG00869624","PLF_1279_00000309","PGF_00048829","EZX24630.1",245,,"LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.541","V070_00540",,"PATRIC.1413510.3.JIZS01000007.CDS.23703.24263.rev","PATRIC","CDS",23703,24263,561,"-","FIG00133569","PLF_1279_00010040","PGF_06649360","EZX24631.1",186,,"Segregation and condensation protein B",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.542","V070_00541",,"PATRIC.1413510.3.JIZS01000007.CDS.24250.24984.rev","PATRIC","CDS",24250,24984,735,"-","FIG00019652","PLF_1279_00000776","PGF_02517283","EZX24632.1",244,,"Segregation and condensation protein A",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.543","V070_00542",,"PATRIC.1413510.3.JIZS01000007.CDS.25082.25585.fwd","PATRIC","CDS",25082,25585,504,"+","FIG01330986","PLF_1279_00015423","PGF_00381880","EZX24633.1",167,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.519","V070_00518",,"PATRIC.1413510.3.JIZS01000007.CDS.2546.3016.rev","PATRIC","CDS",2546,3016,471,"-",,"PLF_1279_00012068","PGF_12820492","EZX24609.1",156,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.544","V070_00544",,"PATRIC.1413510.3.JIZS01000007.CDS.25672.26586.rev","PATRIC","CDS",25672,26586,915,"-","FIG01227142","PLF_1279_00000777","PGF_00052943","EZX24635.1",304,,"Site-specific tyrosine recombinase XerD",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.545","V070_00545",,"PATRIC.1413510.3.JIZS01000007.CDS.26678.27118.rev","PATRIC","CDS",26678,27118,441,"-","FIG00132630","PLF_1279_00000802","PGF_10470343","EZX24636.1",146,,"Ferric uptake regulation protein FUR","GO:0003700|transcription factor activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.546","V070_00546",,"PATRIC.1413510.3.JIZS01000007.CDS.27219.27761.rev","PATRIC","CDS",27219,27761,543,"-","FIG00000367","PLF_1279_00153030","PGF_07808527","EZX24637.1",180,,"ADP-ribose pyrophosphatase (EC 3.6.1.13)","GO:0047631|ADP-ribose diphosphatase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.547","V070_00547",,"PATRIC.1413510.3.JIZS01000007.CDS.27839.28750.fwd","PATRIC","CDS",27839,28750,912,"+","FIG01240797","PLF_1279_00000404","PGF_00064857","EZX24638.1",303,,"Uncharacterized oxidoreductase YqkF",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.548","V070_00548",,"PATRIC.1413510.3.JIZS01000007.CDS.28793.29548.rev","PATRIC","CDS",28793,29548,756,"-",,"PLF_1279_00029998","PGF_10532194","EZX24639.1",251,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.549","V070_00549",,"PATRIC.1413510.3.JIZS01000007.CDS.29667.30503.fwd","PATRIC","CDS",29667,30503,837,"+","FIG00133325","PLF_1279_00000716","PGF_07609122","EZX24640.1",278,,"Pyrroline-5-carboxylate reductase (EC 1.5.1.2)","GO:0004735|pyrroline-5-carboxylate reductase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.516","V070_00515",,"PATRIC.1413510.3.JIZS01000007.CDS.298.750.rev","PATRIC","CDS",298,750,453,"-","FIG00000251","PLF_1279_00000707","PGF_03518570","EZX24606.1",150,,"Nucleoside diphosphate kinase (EC 2.7.4.6)","GO:0004550|nucleoside diphosphate kinase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.550","V070_00550",,"PATRIC.1413510.3.JIZS01000007.CDS.30561.31478.rev","PATRIC","CDS",30561,31478,918,"-","FIG00000828","PLF_1279_00000525","PGF_07097873","EZX24641.1",305,,"Ribonuclease Z (EC 3.1.26.11)",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.520","V070_00519",,"PATRIC.1413510.3.JIZS01000007.CDS.3148.3420.rev","PATRIC","CDS",3148,3420,273,"-","FIG00002412","PLF_1279_00000892","PGF_01175502","EZX24610.1",90,,"DNA-binding protein HBsu","GO:0003677|DNA binding"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.551","V070_00551",,"PATRIC.1413510.3.JIZS01000007.CDS.31674.33158.fwd","PATRIC","CDS",31674,33158,1485,"+","FIG00000332","PLF_1279_00000091","PGF_06027248","EZX24642.1",494,,"Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)","GO:0004345|glucose-6-phosphate dehydrogenase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.552","V070_00552",,"PATRIC.1413510.3.JIZS01000007.CDS.33187.34047.fwd","PATRIC","CDS",33187,34047,861,"+","FIG01310857","PLF_1279_00013910","PGF_00147504","EZX24643.1",286,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.553","V070_00553",,"PATRIC.1413510.3.JIZS01000007.CDS.34098.35501.rev","PATRIC","CDS",34098,35501,1404,"-","FIG00000405","PLF_1279_00000095","PGF_00427299","EZX24644.1",467,,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)","GO:0004616|phosphogluconate dehydrogenase (decarboxylating) activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.521","V070_00520",,"PATRIC.1413510.3.JIZS01000007.CDS.3548.4273.rev","PATRIC","CDS",3548,4273,726,"-",,"PLF_1279_00011783","PGF_03463999","EZX24611.1",241,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.554","V070_00554",,"PATRIC.1413510.3.JIZS01000007.CDS.35612.36745.rev","PATRIC","CDS",35612,36745,1134,"-","FIG00646264","PLF_1279_00001210","PGF_01313780","EZX24645.1",377,,"Uncharacterized peptidase YqjE",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.555","V070_00555",,"PATRIC.1413510.3.JIZS01000007.CDS.36802.36924.fwd","PATRIC","CDS",36802,36924,123,"+",,"PLF_1279_00014789","PGF_12851486","EZX24646.1",40,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.556","V070_00556",,"PATRIC.1413510.3.JIZS01000007.CDS.37167.38132.rev","PATRIC","CDS",37167,38132,966,"-",,"PLF_1279_00000786","PGF_08225224","EZX24647.1",321,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.557","V070_00557",,"PATRIC.1413510.3.JIZS01000007.CDS.38151.38588.rev","PATRIC","CDS",38151,38588,438,"-","FIG01226416","PLF_1279_00000733","PGF_00002359","EZX24648.1",145,,"UPF0403 protein YqiW",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.558","V070_00558",,"PATRIC.1413510.3.JIZS01000007.CDS.38663.39937.rev","PATRIC","CDS",38663,39937,1275,"-","FIG01304883","PLF_1279_00000549","PGF_01797166","EZX24649.1",424,,"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)","GO:0043754|dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.559","V070_00559",,"PATRIC.1413510.3.JIZS01000007.CDS.39949.40932.rev","PATRIC","CDS",39949,40932,984,"-","FIG00055130","PLF_1279_00000544","PGF_00412178","EZX24650.1",327,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)","GO:0003863|3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.560","V070_00560",,"PATRIC.1413510.3.JIZS01000007.CDS.40925.41923.rev","PATRIC","CDS",40925,41923,999,"-","FIG00000964","PLF_1279_00000453","PGF_00907539","EZX24651.1",332,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)","GO:0003863|3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.561","V070_00561",,"PATRIC.1413510.3.JIZS01000007.CDS.41938.43350.rev","PATRIC","CDS",41938,43350,1413,"-","FIG01303881","PLF_1279_00001255","PGF_00423343","EZX24652.1",470,,"Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)","GO:0004148|dihydrolipoyl dehydrogenase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.522","V070_00521",,"PATRIC.1413510.3.JIZS01000007.CDS.4266.4472.rev","PATRIC","CDS",4266,4472,207,"-",,"PLF_1279_00014229","PGF_05030559","EZX24612.1",68,,"hypothetical protein",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.562","V070_00562",,"PATRIC.1413510.3.JIZS01000007.CDS.43362.44423.rev","PATRIC","CDS",43362,44423,1062,"-","FIG00007694","PLF_1279_00011080","PGF_04858171","EZX24653.1",353,,"Branched-chain acyl kinase",
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.563","V070_00563",,"PATRIC.1413510.3.JIZS01000007.CDS.44423.45523.rev","PATRIC","CDS",44423,45523,1101,"-","FIG00020626","PLF_1279_00031000","PGF_00016850","EZX24654.1",366,,"Branched-chain amino acid dehydrogenase [deaminating] (EC 1.4.1.9)(EC 1.4.1.23)","GO:0050049|leucine dehydrogenase activity"
"Staphylococcus aureus C0673","1413510.3","JIZS01000007","fig|1413510.3.peg.523","V070_00522",,"PATRIC.1413510.3.JIZS01000007.CDS.4490.5494.rev","PATRIC","CDS",4490,5494,1005,"-","FIG00000309","PLF_1279_00000646","PGF_00008611","EZX24613.1",334,,"Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)","GO:0004367|glycerol-3-phosphate dehydrogenase [NAD+] activity;GO:0004367|glycerol-3-phosphate dehydrogenase [NADP+] activity;GO:0004367|glycerol-3-phosphate dehydrogenase [NAD(P)+] activity"
