Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1366","SAOUHSC_01501","VBIStaAur99865_1366","VFG001278","Staphylococcus aureus subsp. aureus MW2",,"Elastin binding protein EbpS",,"Adherence",,100,100,95,"1e-277"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.245","AA076_01245",,"VFG002410","Staphylococcus aureus subsp. aureus MW2",,"EsaC protein within ESAT-6 gene cluster (S.aureus type)",,"Secretion system;Type VII secretion system",,100,100,99,"5e-67"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2138","SAOUHSC_02361","VBIStaAur99865_2138",,,"rpmE2","LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.416","SAOUHSC_00461","VBIStaAur99865_0416",,,,"Methionyl-tRNA synthetase (EC 6.1.1.10)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.5","SAOUHSC_00005","VBIStaAur99865_0005","YP_039482.1","Staphylococcus aureus subsp. aureus MRSA252",,"DNA gyrase subunit B (EC 5.99.1.3)",,"aminocoumarin resistance gene;antibiotic resistant gene variant or mutant",,100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2394","V070_02463",,,,,"Adenylylsulfate kinase (EC 2.7.1.25)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1674","SA1552","VBIStaAur116463_1674","285817413","Staphylococcus aureus 04-02981",,"Cell surface receptor IsdH for hemoglobin-haptoglobin complexes",,,"19246738",100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1232","AA076_06320",,,,"nusA","Transcription termination protein NusA","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.240","AA076_01220",,"Q99WU3","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Putative secretion accessory protein EsaA/YueB @ Bacteriophage SPP1 receptor","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.611","AA076_03180",,"Q9X664","Staphylococcus aureus",,"Ferrichrome transport system permease protein FhuB","the atp-binding cassette (abc) superfamily.","3.A.1.14.7","10746769;10913070;11418146;11489851",97,100,100,"1e-182"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1090","AA076_05600",,"VFG001321","Staphylococcus aureus subsp. aureus str. Newman",,"Heme transporter IsdDEF, lipoprotein IsdE",,"Iron uptake;Heme uptake",,100,100,100,"1e-167"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1472","SAOUHSC_01618","VBIStaAur99865_1472",,,,"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1677","SAOUHSC_01839","VBIStaAur99865_1677",,,,"Tyrosyl-tRNA synthetase (EC 6.1.1.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1627","SA1507","VBIStaAur116463_1627",,,"dnaI","Helicase loader DnaI","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.996","SAOUHSC_01087","VBIStaAur99865_0996","Q7A651","Staphylococcus aureus (strain N315)",,"Heme transporter IsdDEF, permease component IsdF","the atp-binding cassette (abc) superfamily.","3.A.1.14.17","11418146;15774886;17666394",13,97,100,"9e-16"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1152","SA1073","VBIStaAur116463_1152",,,"fabD","Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1615","AA076_08260",,"15927206","Staphylococcus aureus subsp. aureus N315",,"Iron-sulfur cluster regulator IscR",,,"20485570",100,100,100,"9e-74"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.491","AA076_02590",,,,,"LSU ribosomal protein L10p (P0)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1738","SAOUHSC_01909","VBIStaAur99865_1738",,,,"S-adenosylmethionine synthetase (EC 2.5.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"Literature","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1257","SAOUHSC_01373","VBIStaAur99865_1257","88195100","Staphylococcus aureus subsp. aureus NCTC 8325",,"tRNA-dependent lipid II-Gly glycyltransferase (EC 2.3.2.17) @ tRNA-dependent lipid II-GlyGly glycyltransferase (EC 2.3.2.17) @ FemA, factor essential for methicillin resistance",,,"9383163",68,100,100,"1e-167"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus C0673","fig|1413510.3.peg.681","V070_00682",,"AGN74946","Staphylococcus sciuri subsp. sciuri",,"ABC-F type ribosomal protection protein => Sal(A)",,"efflux pump conferring antibiotic resistance",,100,100,96,"1e-307"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2196","SAOUHSC_02435","VBIStaAur99865_2196","A6QJ21","Staphylococcus aureus (strain Newman)",,"Uncharacterized MFS-type transporter","the major facilitator superfamily (mfs).","2.A.1.21.7","17951380",100,100,100,"1e-227"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1961","SAOUHSC_02161","VBIStaAur99865_1961","VFG001799","Staphylococcus aureus str. Newman D2C (ATCC 25904)",,"Extracellular adherence protein of broad specificity Eap/Map",,"Adherence",,100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.497","AA076_02620",,,,,"SSU ribosomal protein S12p (S23e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2666","SA2463","VBIStaAur116463_2666","VFG004773","Staphylococcus aureus subsp. aureus MW2","lip","Triacylglycerol lipase (EC 3.1.1.3)",,,,100,100,98,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2684","V070_02767",,,,,"Thymidylate synthase (EC 2.1.1.45)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1255","SAOUHSC_01371","VBIStaAur99865_1255","15926952","Staphylococcus aureus subsp. aureus N315 ",,"Tryptophan synthase beta chain (EC 4.2.1.20)",,,"9383163",100,100,99,"1e-232"
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.32","SA0032","VBIStaAur116463_0032","WP_001242578.1","Bacilli","bleO","Bleomycin resistance protein","MULTISPECIES: bleomycin binding protein",,,100,100,100,"3e-76"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2552","SAOUHSC_02822","VBIStaAur99865_2552","151222626","Staphylococcus aureus subsp. aureus str. Newman",,"Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)",,,"15664928",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2528","AA076_13155",,"Q7A3E6","Staphylococcus aureus (strain N315)",,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)","the p-type atpase (p-atpase) superfamily.","3.A.3.5.19","11418146",100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2192","SA2025","VBIStaAur116463_2192",,,"rpsM","SSU ribosomal protein S13p (S18e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.292","SA0277","VBIStaAur116463_0292","Q99WT8","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"EsaC protein within ESAT-6 gene cluster (S.aureus type)","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,100,"4e-67"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2525","SA2328","VBIStaAur116463_2525","D6SC34","Staphylococcus aureus subsp. aureus MN8",,"CidA-associated membrane protein CidB","the lrgb/cidb holin-like glycolate/glycerate transporter (lrgb/cidb/ggt) family.","2.A.122.1.2",,99,100,99,"1e-124"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.5","SA0005","VBIStaAur116463_0005","YP_039482.1","Staphylococcus aureus subsp. aureus MRSA252","gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"aminocoumarin resistance gene;antibiotic resistant gene variant or mutant",,100,100,99,"0.0"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2063","SA1907","VBIStaAur116463_2063","NP_001001937.1","Homo sapiens","atpA","ATP synthase alpha chain (EC 3.6.3.14)",,,,90,98,59,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1911","AA076_09955",,,,,"ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1002","AA076_05150",,"VFG001295","Staphylococcus aureus subsp. aureus MW2",,"Staphopain B precursor (EC 3.4.22.-)",,"Exoenzyme;Protease;Cysteine protease",,100,100,99,"1e-229"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.6","AA076_00030",,"P20831","Staphylococcus aureus",,"DNA gyrase subunit A (EC 5.99.1.3)","Ciprofloxacin","Drug target",,99,99,99,"0.0"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1087","AA076_05585",,"VFG001318","Staphylococcus aureus subsp. aureus str. Newman",,"Cell surface protein IsdA, transfers heme from hemoglobin to apo-IsdC",,"Iron uptake;Heme uptake",,100,100,100,"1e-200"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.626","SA0595","VBIStaAur116463_0626",,,"tagB","CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1282","SAOUHSC_01401","VBIStaAur99865_1282","15926980","Staphylococcus aureus subsp. aureus N315",,"Diaminopimelate decarboxylase (EC 4.1.1.20)",,,"9383163",100,100,100,"1e-242"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1907","AA076_09935",,,,,"Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2222","SAOUHSC_02463","VBIStaAur99865_2222","VFG001315","Staphylococcus aureus subsp. aureus MW2",,"Hyaluronate lyase precursor (EC 4.2.2.1)",,"Exoenzyme;Spreading factor",,98,99,87,"0.0"
"BLASTP","Human Homolog","Human","Staphylococcus aureus C0673","fig|1413510.3.peg.263","V070_00272",,"NP_003840.2","Homo sapiens",,"Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)",,"","",85,96,59,"0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1780","AA076_09105",,,,,"S-adenosylmethionine synthetase (EC 2.5.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2711","SAOUHSC_03004","VBIStaAur99865_2711","VFG001287","Staphylococcus aureus subsp. aureus MW2",,"Polysaccharide intercellular adhesin (PIA) biosynthesis deacetylase IcaB (EC 3.-.-.-)",,"Adherence;Biofilm formation",,100,100,100,"1e-170"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2378","AA076_12385",,"VFG001275","Staphylococcus aureus subsp. aureus MW2",,"Cytolytic pore-forming protein F component => Gamma-hemolysin HlgB",,"Toxin;Membrane-damaging;Pore-forming;Channel-forming involving beta-sheet-containing toxin (beta-barrel);Biocomponent leukocidin",,100,100,100,"1e-192"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1914","AA076_09970",,,,,"Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1569","AA076_08030",,"NP_004125.3","Homo sapiens","dnaK","Chaperone protein DnaK",,"","",91,97,51,"0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.249","AA076_01265",,"A6QDR8","Staphylococcus aureus (strain Newman)",,"COG5444 domain protein within ESAT-6 gene cluster","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,100,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.137","SA0132","VBIStaAur116463_0137",,,,"Tetracycline resistance, MFS efflux pump => Tet(38)",,"efflux pump conferring antibiotic resistance",,,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus C0673","fig|1413510.3.peg.918","V070_00921",,"XP_005256578.1","Homo sapiens",,"Enolase (EC 4.2.1.11)",,"","",95,97,51,"0"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1205","SA1126","VBIStaAur116463_1205","WP_001025093","Staphylococcus aureus","pgsA","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)",,"antibiotic resistant gene variant or mutant;lipopeptide antibiotic resistance gene",,100,100,100,"1e-101"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1259","SA1170","VBIStaAur116463_1259","NP_001743.1","Homo sapiens","katA","Catalase KatE (EC 1.11.1.6)",,,,90,95,50,"3e-168"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2059","AA076_10730",,,,"rpmE2","LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.660","AA076_03430",,"P0A0J7","Staphylococcus aureus",,"MFS-type transporter quinolone resistance protein NorA","the major facilitator superfamily (mfs).","2.A.1.2.10","2173911;2174864",100,100,99,"1e-219"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.17","AA076_00085",,,,,"Adenylosuccinate synthetase (EC 6.3.4.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.433","V070_00441",,,,,"Indole-3-glycerol phosphate synthase (EC 4.1.1.48)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1081","SA1007","VBIStaAur116463_1081","P09616","Staphylococcus aureus",,"Cytolytic pore-forming protein => Alpha-hemolysin","the _-hemolysin channel-forming toxin (_hl) family.","1.C.3.1.1","1400487;1587866;6500704;7559447;8168947;8188346;8943190",100,100,99,"1e-188"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1449","AA076_07425",,"Q6GGU4","Staphylococcus aureus (strain MRSA252)",,"3-dehydroquinate synthase (EC 4.2.3.4)","Carbaphosphonate","Drug target",,100,100,98,"1e-205"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2235","SAOUHSC_02478","VBIStaAur99865_2235",,,"rplM","LSU ribosomal protein L13p (L13Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.595","SA0564","VBIStaAur116463_0595",,,"argS","Arginyl-tRNA synthetase (EC 6.1.1.19)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1785","SAOUHSC_01960","VBIStaAur99865_1785",,,,"Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.861","SA0807","VBIStaAur116463_0861","P60698","Staphylococcus aureus","mnhG","Na(+) H(+) antiporter subunit G","the monovalent cation (k(+) or na(+)):proton antiporter-3 (cpa3) family.","2.A.63.1.3","17293423;9852009",100,100,100,"2e-57"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1093","AA076_05615",,"VFG001324","Staphylococcus aureus subsp. aureus str. Newman",,"Heme-degrading monooxygenase, staphylobilin-producing (EC 1.14.99.48)",,"Iron uptake;Heme uptake",,100,100,100,"9e-57"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.498","AA076_02625",,,,,"SSU ribosomal protein S7p (S5e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1029","SAOUHSC_01121","VBIStaAur99865_1029","TTDI02092",,,"Cytolytic pore-forming protein => Alpha-hemolysin",,,,100,100,99,"1e-188"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.292","SA0277","VBIStaAur116463_0292","VFG002410","Staphylococcus aureus subsp. aureus MW2",,"EsaC protein within ESAT-6 gene cluster (S.aureus type)",,"Secretion system;Type VII secretion system",,100,100,96,"7e-65"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.431","V070_00439",,,,,"hypothetical protein","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.474","SAOUHSC_00528","VBIStaAur99865_0474",,,,"SSU ribosomal protein S7p (S5e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.906","SAOUHSC_00986","VBIStaAur99865_0906","VFG001294","Staphylococcus aureus subsp. aureus MW2",,"Staphostatin B",,"Exoenzyme;Protease;Cysteine protease",,100,100,100,"9e-59"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.749","V070_00749",,,,,"6-phosphofructokinase (EC 2.7.1.11)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1680","V070_01697",,,,,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1286","SA1193","VBIStaAur116463_1286",,,"fmtC","L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",,"protein altering cell wall charge conferring antibiotic resistance","19289517;16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2382","SAOUHSC_02633","VBIStaAur99865_2382",,,,"Teicoplanin resistance transporter, TcaB family => TcaB",,"antibiotic resistance gene cluster, cassette, or operon","11042376",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2720","SAOUHSC_03012","VBIStaAur99865_2720",,,,"Histidinol-phosphate aminotransferase (EC 2.6.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.495","AA076_02610",,"TTDI02304",,,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,,,100,100,100,"0.0"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.633","SAOUHSC_00703","VBIStaAur99865_0633","TTDR01441",,,"MFS-type transporter quinolone resistance protein NorA",,,,100,100,99,"1e-219"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2177","AA076_11375",,,,,"SSU ribosomal protein S5p (S2e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.507","SAOUHSC_00561","VBIStaAur99865_0507","Q7A2W7","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"hypothetical protein","the atp-binding cassette (abc) superfamily.","3.A.1.134.7",,100,100,100,"4e-25"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1579","SAOUHSC_01732","VBIStaAur99865_1579","15927206","Staphylococcus aureus subsp. aureus N315",,"Iron-sulfur cluster regulator IscR",,,"20485570",72,87,100,"9e-50"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1681","SA1558","VBIStaAur116463_1681",,,,"Chorismate mutase I (EC 5.4.99.5) / 2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1626","SAOUHSC_01784","VBIStaAur99865_1626",,,"rplT","LSU ribosomal protein L20p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.848","SAOUHSC_00927","VBIStaAur99865_0848","Q2FZR3","Staphylococcus aureus (strain NCTC 8325)",,"Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)","the atp-binding cassette (abc) superfamily.","3.A.1.5.19",,100,100,100,"0.0"
"Literature","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1307","SA1213","VBIStaAur116463_1307","15926961","Staphylococcus aureus subsp. aureus N315","opp-2C","ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)",,,"15664928",100,100,100,"1e-154"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.151","SA0146","VBIStaAur116463_0151","VFG001299","Staphylococcus aureus subsp. aureus MW2","capC","Capsular polysaccharide synthesis enzyme Cap5C; Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)",,"Antiphagocytosis",,100,100,99,"1e-145"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.5","SAOUHSC_00005","VBIStaAur99865_0005",,,,"DNA gyrase subunit B (EC 5.99.1.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.985","SA0921","VBIStaAur116463_0985",,,"purL","Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.598","SAOUHSC_00667","VBIStaAur99865_0598","A6QEX0","Staphylococcus aureus (strain Newman)",,"Bacitracin export ATP-binding protein BceA","the atp-binding cassette (abc) superfamily.","3.A.1.134.7",,100,100,100,"1e-139"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.106","SAOUHSC_00114","VBIStaAur99865_0106","VFG001297","Staphylococcus aureus subsp. aureus MW2",,"Capsular polysaccharide synthesis enzyme Cap5A / Tyrosine-protein kinase transmembrane modulator EpsC",,"Antiphagocytosis",,99,76,100,"6e-88"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1248","SAOUHSC_01364","VBIStaAur99865_1248",,,,"Prephenate dehydrogenase (EC 1.3.1.12)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.610","AA076_03175",,"Q9X665","Staphylococcus aureus",,"Ferrichrome transport ATP-binding protein FhuC","the atp-binding cassette (abc) superfamily.","3.A.1.14.7","10746769;10913070;11418146;11489851",100,100,100,"1e-150"
